NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
45617,11/20/2019 20:52,13.99351291,0.0087937,98.812,284.1088,1.2391,358.8976,7274.179,102.904,960.011,832.077
91142,11/20/2019 20:52,15.01380775,0.0069019,97.7044,192.6949,280.3054,79.0394,6940.774,95.911,610.544,514.735
71283,11/20/2019 20:54,14.44942695,0.006345,100.1192,39.795,53.8686,306.8349,7120.351,99.657,787.395,697.037
97768,11/20/2019 20:54,14.3719306,0.0010951,98.6696,359.2034,332.7041,27.3568,7145.924,100.195,775.615,759.964
1042,11/20/2019 20:55,13.3740945,0.0056944,100.3704,92.2834,290.9443,68.5593,7497.081,107.67,1161.638,1076.255
77446,11/20/2019 20:55,2.94950239,0.6566519,49.6193,303.3846,29.4402,7.0937,20538.529,488.217,27647.058,673.729
79815,11/20/2019 20:55,14.717655,0.001929,97.746,110.1,287.444,177.952,7033.574593,97.842,669.002713,641.872473
28084,11/20/2019 20:56,14.63391365,0.005155,97.9837,278.6927,181.6203,178.484,7060.381,98.401,718.643,645.85
47935,11/20/2019 20:57,12.21609649,0.0122685,102.3054,291.6923,255.6738,130.7413,7963.675,117.877,1683.242,1487.837
74562,11/20/2019 20:57,15.019143,0,97.714,136.483,0,116.117,6939.130783,95.878,560.993783,560.993783
83471,11/20/2019 20:57,15.019143,0,97.748,85.042,0,301.171,6939.130783,95.878,560.993783,560.993783
9262,11/20/2019 20:58,14.03985666,0.0047405,99.1722,345.2374,44.6082,315.8883,7258.163,102.565,914.435,845.62
40332,11/20/2019 20:58,13.88302022,0.0216994,98.1613,172.2055,52.6083,62.7873,7312.724,103.723,1093.271,775.907
98540,11/20/2019 20:58,14.75032848,0.0049921,74.0472,19.3949,69.499,46.1558,7023.184,97.624,680.109,609.988
20370,11/20/2019 20:59,12.9468522,0.0035875,90.2997,299.0779,216.09,143.7797,7661.122,111.223,1310.471,1255.502
14085,11/20/2019 21:00,14.79167458,0.0046383,98.1953,279.7465,217.379,142.4192,7010.09,97.352,664.47,599.44
20148,11/20/2019 21:00,13.80869545,0.0044851,82.9663,158.7232,235.4399,189.0846,7338.941,104.282,993.722,927.89
28677,11/20/2019 21:00,14.36731463,0.0106039,98.8328,102.831,194.619,317.2359,7147.455,100.227,845.111,693.529
75083,11/20/2019 21:00,14.46547898,0.0075958,98.4934,289.8108,192.0052,197.0865,7115.082,99.547,790.992,682.903
24412,11/20/2019 21:01,0.98481738,0.0022248,13.0217,12.6511,259.4414,206.3525,42674.132,1462.2,36390.939,36201.056
49745,11/20/2019 21:01,12.03865687,0.0019949,82.961,170.1394,338.3568,81.4151,8041.736,119.614,1679.643,1647.558
1232,11/20/2019 21:02,14.2031291,0.0011054,70.9984,121.3373,356.0517,4.0519,7202.431,101.386,832.258,816.335
13746,11/20/2019 21:02,14.28649716,0.004308,98.763,353.0122,13.7298,346.5045,7174.384,100.794,827.157,765.342
13980,11/20/2019 21:02,14.88866793,0.0036047,98.3497,352.4521,157.5161,202.7643,6979.611,96.717,626.636,576.317
58329,11/20/2019 21:02,14.03822377,0.0193526,98.8129,291.7288,39.9509,321.5717,7258.725,102.577,1021.066,740.115
98625,11/20/2019 21:02,12.98473341,0.0022444,90.2997,298.931,46.2673,314.0302,7646.214,110.899,1285.24,1250.918
14753,11/20/2019 21:03,14.76709883,0.0065597,99.4653,206.2732,99.6677,261.1946,7017.865,97.514,685.765,593.695
950,11/20/2019 21:04,13.58391224,0.0016169,89.9141,98.1791,300.805,178.493,7419.681,106.007,1053.543,1029.549
20103,11/20/2019 21:04,14.71658892,0.0043227,98.1995,281.8257,288.978,129.4279,7033.914,97.848,686.184,625.373
57512,11/20/2019 21:06,1.00283123,0.0001045,13.2373,24.8652,260.929,99.0318,42161.553,1435.934,35787.824,35779.012
64848,11/20/2019 21:06,2.13066804,0.6467037,19.6828,222.4173,64.935,347.1943,25510.833,675.844,35630.648,2634.748
83370,11/20/2019 21:06,14.89796465,0.0007475,98.2763,2.1245,128.5284,231.6603,6976.708,96.657,603.788,593.357
87343,11/20/2019 21:06,14.983173,0.001026,97.722,136.46,48.646,183.431,6950.23212,96.108,579.223308,564.966932
7184,11/20/2019 21:07,14.01002099,0.0071979,99.2555,351.097,213.0298,272.518,7268.464,102.783,942.646,838.011
53146,11/20/2019 21:07,14.34476983,0.0222259,98.8504,100.7497,289.37,223.3407,7154.942,100.385,935.832,617.781
21504,11/20/2019 21:08,14.1935737,0.0249467,99.3734,194.0264,288.8455,68.5817,7205.663,101.454,1007.286,647.771
33211,11/20/2019 21:08,14.00011082,0.0116688,99.1613,280.9353,116.3201,305.5963,7271.893,102.856,978.613,808.904
52236,11/20/2019 21:08,14.76757252,0.0012549,86.346,15.187,48.1866,312.0423,7017.715,97.51,648.387,630.774
70722,11/20/2019 21:08,14.24168097,0.0021079,98.7512,333.033,346.9276,13.1354,7189.428,101.111,826.447,796.138
47416,11/20/2019 21:09,13.7837523,0.0026024,74.0236,157.5257,150.2934,272.9315,7347.792,104.47,988.779,950.535
65454,11/20/2019 21:09,12.47668034,0.0045079,102.8246,101.7827,35.6804,116.3828,7852.401,115.415,1509.663,1438.868
69128,11/20/2019 21:09,15.019143,0,97.58,213.635,0,171.414,6939.130783,95.878,560.993783,560.993783
93836,11/20/2019 21:09,15.019143,0,97.673,162.209,0,68.57,6939.130783,95.878,560.993783,560.993783
50318,11/20/2019 21:10,14.23244668,0.0125897,98.1273,8.6632,232.043,126.9321,7192.537,101.177,904.954,723.85
89064,11/20/2019 21:10,14.37207701,0.0017427,98.7556,336.9305,24.2714,96.6106,7145.876,100.194,780.194,755.288
18349,11/20/2019 21:11,4.24388309,0.5721322,65.0837,111.4116,37.0878,351.2389,16114.848,339.311,18956.537,516.889
67733,11/20/2019 21:12,13.86593183,0.0113099,65.847,144.9675,259.1321,99.7003,7318.731,103.851,1023.37,857.822
38291,11/20/2019 21:13,12.44670963,0.0022839,101.9831,295.0266,227.3515,188.5032,7865.001,115.693,1504.829,1468.903
60704,11/20/2019 21:13,6.28186398,0.454715,65.099,280.5119,309.6671,18.25,12407.267,229.231,11670.903,387.362
74866,11/20/2019 21:13,15.019143,0,97.625,187.926,0,231.002,6939.130783,95.878,560.993783,560.993783
30023,11/20/2019 21:14,14.00328172,0.0049033,98.6792,116.2114,22.8327,141.3987,7270.795,102.833,928.311,857.01
50450,11/20/2019 21:14,15.019143,0,97.748,85.054,0,148.922,6939.130783,95.878,560.993783,560.993783
16672,11/20/2019 21:15,14.39077851,0.0222166,98.4414,8.3946,176.1463,184.1503,7139.683,100.064,920.168,602.929
45105,11/20/2019 21:15,15.019143,0,97.748,85.055,0,104.672,6939.130783,95.878,560.993783,560.993783
74560,11/20/2019 21:15,12.60898005,0.0194521,101.4072,295.059,253.992,103.9654,7797.377,114.204,1570.917,1267.566
92502,11/20/2019 21:15,14.03678873,0.0063462,98.8326,295.856,341.0633,18.8174,7259.22,102.587,927.154,835.017
60236,11/20/2019 21:16,14.23072967,0.0155306,74.018,114.7978,138.8066,14.0594,7193.115,101.189,926.694,703.267
97865,11/20/2019 21:17,13.91607801,0.0016698,82.5377,269.4311,91.5792,322.0332,7301.138,103.477,935.195,910.812
21313,11/20/2019 21:18,14.63778001,0.0023851,74.0199,129.1008,188.53,171.5465,7059.138,98.375,697.84,664.166
25430,11/20/2019 21:18,5.23518444,0.5043143,52.1629,123.2742,168.4719,355.9649,14010.291,275.061,14697.747,566.566
77835,11/20/2019 21:18,13.68101482,0.0222196,98.7157,301.8578,313.6315,44.659,7384.531,105.255,1170.478,842.315
33960,11/20/2019 21:19,15.019143,0,97.741,110.778,0,195.148,6939.130783,95.878,560.993783,560.993783
93535,11/20/2019 21:19,12.30297171,0.0092573,74.0309,120.2674,252.0978,219.1699,7926.141,117.044,1621.381,1474.631
45268,11/20/2019 21:20,15.019143,0,97.741,110.779,0,222.898,6939.130783,95.878,560.993783,560.993783
160,11/20/2019 21:21,14.88913844,0.0015479,82.5244,96.9207,297.0804,62.8834,6979.464,96.714,612.133,590.526
27149,11/20/2019 21:21,12.96498608,0.0030793,90.3005,296.9636,144.2469,216.0721,7653.976,111.068,1299.41,1252.272
50855,11/20/2019 21:21,14.20097706,0.0062792,98.7617,357.2895,118.8021,241.948,7203.159,101.401,870.254,779.794
61615,11/20/2019 21:21,14.57818874,0.0082795,74.0457,142.3754,156.455,204.0441,7078.362,98.777,758.832,641.622
76676,11/20/2019 21:21,14.34124365,0.0132743,74.0689,27.9324,5.3213,109.7282,7156.114,100.409,872.972,682.987
84481,11/20/2019 21:21,14.37337563,0.010344,70.5245,141.4059,70.5089,290.7181,7145.445,100.185,841.223,693.398
50966,11/20/2019 21:22,13.97703345,0.0069281,99.898,296.7848,347.5517,12.393,7279.895,103.026,952.196,851.325
60277,11/20/2019 21:22,12.40551725,0.0013648,101.7567,302.474,329.5413,85.1664,7882.402,116.077,1515.025,1493.509
29239,11/20/2019 21:23,12.38962274,0.0012312,102.1071,289.1719,111.3213,303.9522,7889.142,116.226,1520.72,1501.294
33499,11/20/2019 21:23,15.019143,0,97.714,136.501,0,189.617,6939.130783,95.878,560.993783,560.993783
71388,11/20/2019 21:23,12.4697573,0.0006559,74.0022,108.6686,345.1527,172.3201,7855.307,115.479,1482.324,1472.019
92427,11/20/2019 21:23,12.68668102,0.0059997,101.1469,357.3849,151.2418,209.1994,7765.507,113.504,1433.962,1340.781
96484,11/20/2019 21:23,15.019143,0,97.58,213.645,0,55.914,6939.130783,95.878,560.993783,560.993783
4354,11/20/2019 21:24,0.97737067,0.0010349,12.2352,314.4694,50.6781,306.4821,42890.618,1473.34,36556.87,36468.095
42258,11/20/2019 21:24,12.95842446,0.0029344,90.3042,286.9028,202.5763,157.4068,7656.56,111.124,1300.892,1255.957
49231,11/20/2019 21:25,15.019143,0,97.733,59.341,0,90.697,6939.130783,95.878,560.993783,560.993783
90790,11/20/2019 21:25,14.12987484,0.0046807,98.8696,8.8127,180.4367,179.6772,7227.303,101.911,882.997,815.339
4737,11/20/2019 21:26,14.32029025,0.0113164,98.4432,352.2941,220.0166,139.2639,7163.093,100.556,866.019,703.898
20665,11/20/2019 21:26,14.27553678,0.0073661,99.4991,345.338,344.1564,138.2307,7178.056,100.871,852.795,747.047
38912,11/20/2019 21:26,14.10427268,0.0022439,81.2086,72.1452,235.066,124.8403,7236.046,102.096,874.148,841.675
79006,11/20/2019 21:26,0.99366409,0.0071003,13.3489,326.1091,137.6713,214.766,42420.466,1449.181,36343.529,35741.133
2024,11/20/2019 21:27,10.79538508,0.2316709,50.0071,227.4559,174.0158,189.4359,8647.881,133.39,4273.209,266.284
5855,11/20/2019 21:27,15.019143,0,97.625,187.936,0,211.502,6939.130783,95.878,560.993783,560.993783
14989,11/20/2019 21:27,12.5872203,0.0045909,74.0309,111.0398,161.6271,357.5214,7806.36,114.401,1464.064,1392.387
66667,11/20/2019 21:27,2.00539092,0.5691702,69.6735,139.016,46.7026,73.3947,26562.512,718.064,35302.967,5065.786
99270,11/20/2019 21:27,14.49853446,0.0027143,83.0755,12.2919,293.0681,191.7901,7104.264,99.32,745.412,706.846
39508,11/20/2019 21:28,14.35595832,0.0046607,98.794,4.9989,338.156,21.7637,7151.224,100.306,806.418,739.759
44476,11/20/2019 21:28,1.00272041,0.0005064,8.2301,46.4835,179.8472,217.7185,42164.66,1436.093,35807.877,35765.173
52240,11/20/2019 21:28,14.92893791,0.0032983,73.985,288.6941,8.3018,22.4118,6967.054,96.456,611.899,565.94
75080,11/20/2019 21:28,14.14699591,0.0185028,98.7055,5.1335,225.7733,132.8121,7221.471,101.788,976.953,709.718
45702,11/20/2019 21:29,15.16101388,0.0011686,97.5024,8.2056,210.3446,271.9914,6895.773,94.98,525.697,509.58
1759,11/20/2019 21:30,14.09085806,0.0072735,98.956,351.2609,319.7111,39.8683,7240.638,102.193,915.168,809.838
16224,11/20/2019 21:30,15.019143,0,97.733,59.345,0,133.447,6939.130783,95.878,560.993783,560.993783
16617,11/20/2019 21:31,15.019143,0,97.714,136.506,0,171.617,6939.130783,95.878,560.993783,560.993783
27966,11/20/2019 21:31,14.05139404,0.006975,98.6186,308.6614,306.2728,81.8937,7254.189,102.48,926.652,825.456
55581,11/20/2019 21:31,14.05622951,0.0019998,82.5274,21.7667,99.7135,260.6297,7252.525,102.445,888.894,859.887
35250,11/20/2019 21:32,14.40549108,0.0020767,98.395,298.923,249.3394,140.2238,7134.821,99.961,771.503,741.869
43255,11/20/2019 21:32,14.01359123,0.0057418,99.1591,355.1945,101.4098,259.3524,7267.229,102.757,930.821,847.367
44347,11/20/2019 21:32,12.83643139,0.0634224,99.1383,302.9143,111.8314,306.982,7704.994,112.18,1815.528,838.189
53262,11/20/2019 21:32,12.98423951,0.0038552,90.3015,296.3085,63.9938,324.9098,7646.408,110.903,1297.751,1238.795
60085,11/20/2019 21:32,15.019143,0,97.714,136.507,0,79.367,6939.130783,95.878,560.993783,560.993783
80934,11/20/2019 21:32,14.15589873,0.0220334,97.9098,195.2708,338.9402,20.2806,7218.443,101.724,999.355,681.261
94974,11/20/2019 21:32,14.0025423,0.0263442,97.6547,358.2145,30.1902,331.4155,7271.051,102.838,1084.466,701.366
28396,11/20/2019 21:33,14.73134205,0.0203201,98.8923,343.8958,267.1207,214.4053,7029.217,97.75,793.916,508.247
82342,11/20/2019 21:33,13.91971685,0.0704422,82.5758,272.1677,241.9804,110.8404,7299.866,103.45,1435.949,407.512
60468,11/20/2019 21:34,2.04645536,0.5935638,67.6975,356.1643,77.7917,339.5014,26205.975,703.655,35382.758,4272.921
69514,11/20/2019 21:34,2.28233001,0.7204833,20.5696,275.8009,338.9459,2.2834,24367.793,630.934,35546.247,433.07
70082,11/20/2019 21:34,15.019143,0,97.673,162.226,0,114.32,6939.130783,95.878,560.993783,560.993783
13727,11/20/2019 21:35,14.03005414,0.0028493,98.9664,284.7183,189.6512,234.2665,7261.543,102.636,904.098,862.718
18524,11/20/2019 21:35,14.09908827,0.0026208,81.1912,74.8263,301.0879,58.772,7237.82,102.134,878.654,840.716
41638,11/20/2019 21:35,12.46681149,0.0046299,102.5064,300.7572,44.6946,12.0179,7856.544,115.506,1514.784,1442.034
48267,11/20/2019 21:35,14.62869148,0.001144,70.9843,51.1142,281.7822,78.2042,7062.061,98.436,692.005,675.847
55002,11/20/2019 21:37,13.46112482,0.0157545,100.4301,201.1511,109.5385,310.4052,7464.732,106.974,1204.201,968.994
68799,11/20/2019 21:37,13.43369061,0.0343273,98.6938,124.4925,44.2411,318.5629,7474.892,107.193,1353.35,840.164
77750,11/20/2019 21:37,14.35561075,0.0011081,74.0545,111.1739,221.1665,138.8653,7151.339,100.309,781.128,765.28
89581,11/20/2019 21:37,15.019143,0,97.673,162.228,0,29.57,6939.130783,95.878,560.993783,560.993783
34093,11/20/2019 21:38,13.78014682,0.0173824,99.615,309.3167,317.136,101.0413,7349.073,104.498,1098.683,843.194
52822,11/20/2019 21:38,15.019143,0,97.625,187.943,0,36.752,6939.130783,95.878,560.993783,560.993783
98317,11/20/2019 21:38,1.0027059,0.0002018,0.0193,11.6647,237.7529,112.9772,42165.066,1436.114,35795.44,35778.423
98884,11/20/2019 21:38,14.45276196,0.0194078,98.2873,355.6361,269.284,215.5187,7119.255,99.634,879.29,602.951
4095,11/20/2019 21:39,12.53047981,0.0005873,101.5642,308.1501,52.0563,1.9718,7829.908,114.919,1456.372,1447.175
44850,11/20/2019 21:39,14.02117247,0.0148247,99.2364,342.8397,130.1342,349.7369,7264.609,102.701,994.17,778.779
81776,11/20/2019 21:39,13.50364659,0.0089024,89.977,13.6942,209.074,276.2524,7449.054,106.637,1137.233,1004.604
36922,11/20/2019 21:40,14.90860463,0.0007366,98.2613,353.3647,137.5946,222.5841,6973.388,96.588,600.389,590.116
75574,11/20/2019 21:40,14.51855822,0.0123423,86.5386,132.3607,2.157,358.014,7097.73,99.183,807.197,631.993
74615,11/20/2019 21:41,14.4753768,0.014857,98.8842,208.5008,108.6943,253.044,7111.839,99.479,839.364,628.043
2500,11/20/2019 21:42,14.07340227,0.0010807,82.5412,25.9097,308.0887,51.9311,7246.624,102.32,876.321,860.658
15956,11/20/2019 21:42,15.019143,0,97.714,136.514,0,236.867,6939.130783,95.878,560.993783,560.993783
18068,11/20/2019 21:42,12.45050599,0.0034855,73.6526,164.2923,128.6365,293.0603,7863.402,115.657,1512.675,1457.859
68958,11/20/2019 21:42,14.77019379,0.0112741,99.3351,304.148,121.9163,269.736,7016.885,97.493,717.859,559.641
79359,11/20/2019 21:42,15.019143,0,97.58,213.658,0,31.164,6939.130783,95.878,560.993783,560.993783
22141,11/20/2019 21:43,14.22846944,0.006237,98.7665,7.5819,114.6671,246.1018,7193.877,101.205,860.61,770.874
84816,11/20/2019 21:43,11.79623384,0.0135511,82.4266,282.3099,326.7815,101.5153,8151.538,122.072,1883.865,1662.941
94058,11/20/2019 21:43,14.3592478,0.002512,74.0414,115.7107,191.0517,169.0087,7150.131,100.283,789.957,754.035
17584,11/20/2019 21:44,14.43860762,0.0229001,99.137,209.8541,242.9396,114.8259,7123.907,99.732,908.911,582.634
22874,11/20/2019 21:44,12.25657603,0.0144675,101.5194,119.3799,213.8851,304.9345,7946.131,117.487,1682.956,1453.035
58006,11/20/2019 21:44,14.743943,0.001783,97.748,110.512,278.66,180.894,7025.211538,97.667,659.600092,634.548984
75276,11/20/2019 21:44,10.762883,0.199195,97.628,184.974,347.997,225.996,8665.283139,133.793,4013.223349,561.068929
82877,11/20/2019 21:44,13.21633641,0.0133736,64.6781,142.7051,75.116,71.1152,7556.623,108.956,1279.547,1077.429
88819,11/20/2019 21:44,15.019143,0,97.673,162.233,0,295.82,6939.130783,95.878,560.993783,560.993783
8791,11/20/2019 21:45,14.6977704,0.0099735,74.077,111.2313,221.6741,302.7207,7039.916,97.974,731.994,591.569
44745,11/20/2019 21:45,1.00269808,0.0001116,5.5884,61.9765,2.9661,97.3309,42165.286,1436.125,35791.856,35782.445
45175,11/20/2019 21:45,12.96688382,0.0035397,90.3006,303.2399,165.7911,194.4213,7653.229,111.052,1302.185,1248.004
82748,11/20/2019 21:45,14.14037063,0.0118975,98.7275,6.4533,244.1143,242.3038,7223.726,101.836,931.536,759.647
62401,11/20/2019 21:46,4.2731818,0.586632,39.3598,175.8034,66.524,343.2978,16041.104,336.985,19073.194,252.744
91715,11/20/2019 21:46,14.04389626,0.0020168,82.5443,39.4625,86.8875,273.4604,7256.771,102.535,893.271,864
6751,11/20/2019 21:47,14.61562661,0.0051917,89.5522,185.1913,58.5748,302.0526,7066.269,98.524,724.82,651.448
12951,11/20/2019 21:47,14.09758102,0.0152154,97.964,206.668,239.8279,181.1292,7238.336,102.145,970.335,750.067
18203,11/20/2019 21:47,12.39253816,0.0067678,101.5228,336.0301,26.6428,89.8473,7887.904,116.198,1563.153,1456.386
22207,11/20/2019 21:47,14.33224467,0.0018741,65.0124,62.7904,271.655,88.2388,7159.109,100.472,794.391,767.558
24241,11/20/2019 21:47,12.4801723,0.0028628,102.551,306.5136,325.2324,62.0966,7850.936,115.383,1495.276,1450.325
42541,11/20/2019 21:47,13.78179467,0.0276156,73.8956,137.7984,275.7427,81.2272,7348.488,104.485,1173.285,767.42
93838,11/20/2019 21:47,13.6972093,0.0040944,47.0317,276.5615,226.2737,170.5038,7378.71,105.13,1030.786,970.363
11440,11/20/2019 21:48,14.47801451,0.009106,98.5588,308.8861,270.1262,88.9496,7110.975,99.461,797.592,668.087
11843,11/20/2019 21:48,14.60110562,0.0006291,74.0072,104.3557,194.2592,267.5077,7070.954,98.622,697.267,688.37
85464,11/20/2019 21:48,14.16185137,0.0013081,82.943,127.1277,214.6261,298.8236,7216.42,101.681,847.725,828.845
13066,11/20/2019 21:49,14.39957552,0.0107237,98.7045,302.7777,111.7039,249.5607,7136.775,100.002,835.173,682.108
48566,11/20/2019 21:49,12.2341039,0.0127458,73.8119,127.4609,147.626,5.1426,7955.858,117.703,1679.127,1476.319
17626,11/20/2019 21:50,14.55226609,0.0145566,98.4003,11.4673,149.8702,211.0969,7086.765,98.953,811.79,605.471
39774,11/20/2019 21:50,14.30767101,0.0042046,83.0008,136.0342,49.5787,310.9055,7167.304,100.645,819.305,759.034
51180,11/20/2019 21:50,1.07288313,0.0043844,1.7316,50.6122,85.0309,331.2835,40305.739,1342.177,34104.321,33750.888
55931,11/20/2019 21:50,2.13097574,0.0035797,64.4159,285.8603,171.5212,8.2314,25508.377,675.746,19221.554,19038.93
98902,11/20/2019 21:50,14.17584424,0.0155875,96.9874,105.5764,284.3323,74.0595,7211.67,101.581,945.947,721.123
55576,11/20/2019 21:51,14.50980098,0.0050242,74.0327,259.0648,249.8951,171.5348,7100.586,99.243,758.125,686.776
55614,11/20/2019 21:51,14.25066673,0.0075977,82.8981,123.627,140.2234,220.4555,7186.405,101.047,862.87,753.67
76684,11/20/2019 21:51,15.019143,0,97.734,59.359,0,140.197,6939.130783,95.878,560.993783,560.993783
96564,11/20/2019 21:51,15.019143,0,97.748,85.079,0,167.672,6939.130783,95.878,560.993783,560.993783
43203,11/20/2019 21:52,3.26045235,0.63042,48.7719,153.1796,196.1035,350.2299,19210.998,441.656,24943.861,721.865
46540,11/20/2019 21:52,12.50430623,0.0060902,101.6588,293.4608,264.4079,117.459,7840.831,115.16,1510.448,1414.944
36927,11/20/2019 21:53,14.43099339,0.0031779,100.2211,128.968,140.1543,220.1983,7126.413,99.785,770.925,725.631
44481,11/20/2019 21:53,14.53254426,0.0073333,74.0413,138.8669,194.0799,165.8321,7093.176,99.087,767.057,663.024
18038,11/20/2019 21:54,14.43728351,0.0086599,74.0215,255.2769,286.4618,140.3698,7124.343,99.741,807.904,684.512
28531,11/20/2019 21:54,12.42841819,0.0006698,82.5978,113.6757,334.9051,137.5337,7872.716,115.863,1499.854,1489.308
57405,11/20/2019 21:54,14.22566821,0.0003133,98.7765,263.9578,347.8613,12.2489,7194.822,101.225,818.941,814.432
69001,11/20/2019 21:54,14.47734496,0.0079123,98.5606,302.1262,188.0171,226.2155,7111.194,99.465,789.325,676.793
79843,11/20/2019 21:54,12.99938763,0.0023942,90.2993,306.9861,340.7153,19.3061,7640.467,110.774,1280.624,1244.039
37474,11/20/2019 21:56,14.1708625,0.0060903,98.9719,354.981,242.7283,116.7679,7213.36,101.616,879.157,791.294
70339,11/20/2019 21:56,14.21932405,0.0034231,98.7624,263.6279,17.3395,342.8943,7196.961,101.27,843.462,794.191
82982,11/20/2019 21:56,13.76935964,0.0028404,82.9493,84.6964,319.3572,178.9973,7352.911,104.58,995.661,953.891
90456,11/20/2019 21:56,14.14639725,0.0013188,70.9978,134.1175,25.1959,334.9804,7221.675,101.792,853.063,834.016
51885,11/20/2019 21:57,14.1583108,0.0067724,98.9016,0.7475,246.9842,112.4179,7217.623,101.707,888.368,790.607
81691,11/20/2019 21:57,14.94398253,0.0005685,86.3927,29.8953,295.9604,64.1039,6962.378,96.359,588.201,580.285
97369,11/20/2019 21:57,14.63813381,0.0057823,98.9191,220.1448,133.2336,227.3712,7059.024,98.373,721.707,640.072
9356,11/20/2019 21:58,15.019143,0,97.673,162.242,0,12.32,6939.130783,95.878,560.993783,560.993783
11682,11/20/2019 21:58,15.339239,0.000628,97.665,162.88,224.16,332.763,6842.255606,93.877,468.41275,459.824461
55679,11/20/2019 21:58,12.58317947,0.0117287,101.3241,311.1639,327.7961,86.6898,7808.031,114.438,1521.474,1338.318
88854,11/20/2019 21:58,15.019143,0,97.734,59.364,0,358.447,6939.130783,95.878,560.993783,560.993783
99753,11/20/2019 21:58,13.97033262,0.0080026,98.8838,10.0764,143.0285,217.643,7282.223,103.075,962.365,845.811
68,11/20/2019 21:59,15.019143,0,97.625,187.958,0,355.502,6939.130783,95.878,560.993783,560.993783
50902,11/20/2019 21:59,14.5602576,0.0127389,98.6522,282.7258,344.6416,15.0929,7084.172,98.899,796.282,615.793
54618,11/20/2019 21:59,13.64016652,0.0246714,98.6113,218.109,341.5339,17.697,7399.267,105.57,1203.682,838.582
89004,11/20/2019 22:00,13.80394331,0.0019278,82.9949,70.1537,123.1277,12.0769,7340.625,104.318,976.641,948.339
5593,11/20/2019 22:01,14.29479422,0.0152294,98.6151,352.5514,311.5702,47.2505,7171.608,100.735,902.692,684.254
27910,11/20/2019 22:01,2.74326768,0.6717172,26.4998,306.7654,244.9905,328.8429,21555.414,524.921,29656.422,698.136
38967,11/20/2019 22:01,15.019143,0,97.625,187.959,0,219.002,6939.130783,95.878,560.993783,560.993783
9594,11/20/2019 22:02,15.019143,0,97.58,213.672,0,322.164,6939.130783,95.878,560.993783,560.993783
24061,11/20/2019 22:02,14.17821909,0.0170493,73.9927,142.891,195.2938,286.9194,7210.865,101.564,955.67,709.79
37915,11/20/2019 22:03,14.05875625,0.0081703,71.3192,144.4611,230.2918,252.4243,7251.656,102.427,932.769,814.273
44896,11/20/2019 22:03,15.019143,0,97.741,110.808,0,144.148,6939.130783,95.878,560.993783,560.993783
89484,11/20/2019 22:03,12.99447984,0.0031182,90.2991,295.6771,2.1654,357.9597,7642.39,110.816,1288.086,1240.425
73486,11/20/2019 22:04,12.7739252,0.1020937,65.602,144.4117,270.8699,77.5675,7730.108,112.729,2141.168,562.778
75452,11/20/2019 22:04,4.95559136,0.5440344,64.6786,256.8654,351.368,2.1183,14532.428,290.58,16060.433,248.152
86116,11/20/2019 22:04,15.019143,0,97.734,59.368,0,140.947,6939.130783,95.878,560.993783,560.993783
2568,11/20/2019 22:05,13.57274448,0.033068,63.3948,153.559,8.1092,352.5103,7423.75,106.094,1291.104,800.127
47317,11/20/2019 22:05,2.24810855,0.711401,7.6563,222.3112,196.8267,6.5336,24614.46,640.538,35747.077,725.573
4636,11/20/2019 22:06,13.92190578,0.0116972,98.8823,1.0902,217.8379,141.4517,7299.101,103.434,1006.345,835.587
24190,11/20/2019 22:06,1.00272306,0.0002579,0.0378,68.5771,167.5643,231.87,42164.585,1436.089,35797.325,35775.576
63143,11/20/2019 22:06,14.01086024,0.0130307,98.9284,17.1384,50.1358,311.1184,7268.173,102.777,984.748,795.329
75651,11/20/2019 22:06,13.98020504,0.0071974,98.8734,10.2208,145.978,214.6029,7278.794,103.002,953.048,848.271
93464,11/20/2019 22:06,13.60076393,0.0074273,65.935,80.0836,273.1999,86.0561,7413.551,105.876,1090.479,980.353
27235,11/20/2019 22:07,14.07615407,0.0056779,99.1231,308.0849,33.6845,356.8417,7245.68,102.3,908.685,826.405
40432,11/20/2019 22:07,12.67468231,0.0071418,101.824,209.2013,56.3702,9.9319,7770.407,113.612,1447.767,1336.777
488,11/20/2019 22:08,14.20229908,0.0113681,98.6813,2.3502,109.2834,252.0679,7202.712,101.392,906.458,742.696
4983,11/20/2019 22:08,14.73566631,0.0044425,86.3569,21.2344,142.2772,218.1575,7027.841,97.722,680.928,618.485
17468,11/20/2019 22:08,12.94370847,0.0029897,90.3003,301.4717,235.5197,124.3097,7662.362,111.25,1307.135,1261.319
67360,11/20/2019 22:08,14.11148904,0.0071807,98.9876,8.7773,268.6081,90.6863,7233.579,102.044,907.387,803.502
83372,11/20/2019 22:08,14.13774753,0.0132205,98.697,16.5761,48.9361,312.3146,7224.62,101.854,941.998,750.972
46729,11/20/2019 22:09,15.019143,0,97.734,59.371,0,15.697,6939.130783,95.878,560.993783,560.993783
59769,11/20/2019 22:09,14.15120911,0.0012354,71.0028,86.0926,333.7993,165.6409,7220.037,101.758,850.822,832.983
91768,11/20/2019 22:09,14.25263289,0.0059627,98.737,16.119,86.3068,274.4927,7185.744,101.033,850.456,764.763
